,Unnamed: 0,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sun hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,altitude,solrad,City,production prediction
5230,5230,42.20039,2.698663,20.268131868131867,11.243406593406602,508.8,508.19999999999993,0.42,704.0,736.4666666666667,17.497802197802184,40.74532967032964,250.25833333333333,5799.66,1166.09,129.0,4.616389318501844," Garrotxa, Girona, Catalunya, 17850, España",8.109469
5231,5231,41.96624,2.739396,19.991483516483523,12.31181318681319,518.7,518.6,0.07,776.0,736.3666666666667,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1130.38,129.0,4.616389318501844," Gironès, Girona, Catalunya, 17162, España",13.419322
5232,5232,42.23698,2.70972,19.96263736263736,9.855769230769232,981.2,969.4,8.47,1243.0,736.4833333333333,11.781868131868125,31.914560439560425,198.3491620111732,5734.6,1049.3,129.0,4.616389318501844," Garrotxa, Girona, Catalunya, 17850, España",11.014553
5233,5233,41.96022,3.040184,20.39148351648351,12.71181318681317,518.7,518.6,0.07,776.0,736.3333333333334,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1141.88,129.0,4.616389318501844," Baix Empordà, Girona, Catalunya, 17100, España",13.810823
5234,5234,42.33665,2.896511,20.65109890109889,11.913736263736268,573.9,573.5999999999999,0.28,730.0,736.5,17.683516483516495,34.834065934065926,175.3240997229917,5827.469999999999,1155.52,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17723, España",14.912094
5235,5235,41.67427,2.792096,20.53791208791208,12.86291208791208,518.7,518.6,0.07,776.0,736.2666666666667,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1147.4,129.0,4.616389318501844," Selva, Girona, Catalunya, 17300, España",15.727557
5236,5236,42.33139,2.856944,20.45109890109889,11.713736263736257,573.9,573.5999999999999,0.28,730.0,736.4833333333333,17.683516483516495,34.834065934065926,175.3240997229917,5827.469999999999,1149.57,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17723, España",14.709479
5237,5237,42.41716,1.88031,15.901373626373635,5.649725274725274,903.6,809.9000000000001,67.9,1418.0,736.5166666666667,9.699175824175828,35.25521978021977,248.1828254847645,5795.4,966.17,129.0,4.616389318501844," Cerdanya, Girona, Catalunya, 17539, España",12.284142
5238,5238,42.04543,2.909822,20.39148351648351,12.71181318681317,518.7,518.6,0.07,776.0,736.4,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1142.0700000000002,129.0,4.616389318501844," Gironès, Girona, Catalunya, 17462, España",14.036077
5239,5239,42.22197,2.926729,20.5510989010989,11.813736263736269,573.9,573.5999999999999,0.28,730.0,736.4666666666667,17.683516483516495,34.834065934065926,175.3240997229917,5827.469999999999,1153.25,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17770, España",13.323416
5240,5240,41.74772,2.559948,19.91565934065935,12.696703296703305,443.69999999999993,443.6,0.07,898.0,736.2833333333333,15.831868131868132,30.85714285714285,191.56944444444449,5919.98,1064.41,129.0,4.616389318501844," Selva, Girona, Catalunya, 17400, España",16.250263
5241,5241,41.90414,2.684003,20.76648351648352,10.213461538461544,782.8,778.8,2.8,1292.0,736.3666666666667,12.087912087912086,31.17554945054944,185.27777777777777,5732.48,1069.29,129.0,4.616389318501844," Selva, Girona, Catalunya, 17441, España",11.231155
5242,5242,42.23071,2.820443,20.01648351648351,10.99285714285714,508.8,508.19999999999993,0.42,704.0,736.45,17.497802197802184,40.74532967032964,250.25833333333333,5799.66,1157.56,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17746, España",7.0792346
5243,5243,42.30885,2.976825,20.897802197802225,12.160714285714278,573.9,573.5999999999999,0.28,730.0,736.4833333333333,17.683516483516495,34.834065934065926,175.3240997229917,5827.469999999999,1163.82,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17761, España",12.805307
5244,5244,42.28896,3.278389,20.997802197802176,12.260714285714297,573.9,573.5999999999999,0.28,730.0,736.4666666666667,17.683516483516495,34.834065934065926,175.3240997229917,5827.469999999999,1167.22,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17488, España",12.379235
5245,5245,41.83933,2.809666,20.03791208791208,12.36291208791208,518.7,518.6,0.07,776.0,736.3333333333334,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1131.5700000000002,129.0,4.616389318501844," Selva, Girona, Catalunya, 17455, España",13.049915
5246,5246,41.86162,3.072578,20.53791208791208,12.86291208791208,518.7,518.6,0.07,776.0,736.3333333333334,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1146.02,129.0,4.616389318501844," Baix Empordà, Girona, Catalunya, 17251, España",14.828342
5247,5247,42.09686,2.76616,21.2271978021978,11.351648351648352,589.1,589.0,0.07,1029.0,736.4333333333333,13.469505494505484,34.36016483516484,179.146408839779,5734.43,1097.9499999999998,129.0,4.616389318501844," Pla de l'Estany, Girona, Catalunya, 17834, España",14.185722
5248,5248,42.22223,2.167294,18.04478021978022,7.751923076923076,838.2,824.4,10.29,1368.0,736.45,10.975,29.99670329670329,204.292817679558,5786.32,993.02,129.0,4.616389318501844," Ripollès, Girona, Catalunya, 17530, España",8.459505
5249,5249,42.29569,2.140032,14.934890109890125,4.449725274725276,702.5,596.9000000000001,78.47,1278.0,736.5,9.44642857142857,36.97499999999999,249.23268698060943,5893.17,965.4,129.0,4.616389318501844," Ripollès, Girona, Catalunya, 17534, España",8.473828
5250,5250,41.89647,2.83227,19.9379120879121,12.262912087912085,518.7,518.6,0.07,776.0,736.3333333333334,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1128.42,129.0,4.616389318501844," Gironès, Girona, Catalunya, 17459, España",12.568633
5251,5251,42.31283,2.364999,16.229395604395613,5.885164835164841,778.0,719.6,42.21,1122.0,736.5,8.645604395604403,37.497802197802166,266.34806629834253,5694.48,947.43,129.0,4.616389318501844," Ripollès, Girona, Catalunya, 17867, España",8.697232
5252,5252,42.03352,2.737174,20.914560439560443,10.363186813186816,782.8,778.8,2.8,1292.0,736.4,12.087912087912086,31.17554945054944,185.27777777777777,5732.48,1072.2,129.0,4.616389318501844," Gironès, Girona, Catalunya, 17199, España",10.735238
5253,5253,42.41977,2.924193,19.9164835164835,10.89285714285714,508.8,508.19999999999993,0.42,704.0,736.5333333333333,17.497802197802184,40.74532967032964,250.25833333333333,5799.66,1155.83,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17708, España",7.1683135
5254,5254,42.37195,2.922122,20.35109890109892,11.61373626373627,573.9,573.5999999999999,0.28,730.0,736.5166666666667,17.683516483516495,34.834065934065926,175.3240997229917,5827.469999999999,1147.02,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17750, España",14.152767
5255,5255,41.88774,2.875085,19.6379120879121,11.9629120879121,518.7,518.6,0.07,776.0,736.3166666666667,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1118.7200000000005,129.0,4.616389318501844," Gironès, Girona, Catalunya, 17244, España",11.173699
5256,5256,41.818,3.067004,20.59148351648351,12.911813186813188,518.7,518.6,0.07,776.0,736.3166666666667,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1148.34,129.0,4.616389318501844," Baix Empordà, Girona, Catalunya, 17248, España",14.677368
5257,5257,42.21913,2.550077,20.414560439560443,9.863186813186813,782.8,778.8,2.8,1292.0,736.45,12.087912087912086,31.17554945054944,185.27777777777777,5732.48,1060.03,129.0,4.616389318501844," Garrotxa, Girona, Catalunya, 17856, España",12.473981
5258,5258,42.25826,3.074442,20.897802197802225,12.160714285714278,573.9,573.5999999999999,0.28,730.0,736.4666666666667,17.683516483516495,34.834065934065926,175.3240997229917,5827.469999999999,1164.51,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17486, España",12.498695
5259,5259,41.97058,2.620421,21.174999999999983,11.303571428571434,589.1,589.0,0.07,1029.0,736.3833333333333,13.469505494505484,34.36016483516484,179.146408839779,5734.43,1096.38,129.0,4.616389318501844," Selva, Girona, Catalunya, 17165, España",13.434214
5260,5260,42.02462,2.878967,20.19148351648353,12.511813186813187,518.7,518.6,0.07,776.0,736.3833333333333,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1135.92,129.0,4.616389318501844," Gironès, Girona, Catalunya, 17460, España",13.106301
5261,5261,42.06618,2.910495,20.39148351648351,12.71181318681317,518.7,518.6,0.07,776.0,736.4,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1141.6799999999998,129.0,4.616389318501844," Gironès, Girona, Catalunya, 17464, España",14.036077
5262,5262,42.26858,2.847189,20.36813186813187,11.343406593406597,508.8,508.19999999999993,0.42,704.0,736.4833333333333,17.497802197802184,40.74532967032964,250.25833333333333,5799.66,1168.91,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17741, España",5.9967513
5263,5263,42.40375,3.150613,20.897802197802225,12.160714285714278,573.9,573.5999999999999,0.28,730.0,736.5333333333333,17.683516483516495,34.834065934065926,175.3240997229917,5827.469999999999,1164.05,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17496, España",12.837362
5264,5264,42.08371,2.986014,20.491483516483523,12.81181318681319,518.7,518.6,0.07,776.0,736.4,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1145.06,129.0,4.616389318501844," Baix Empordà, Girona, Catalunya, 17144, España",15.070181
5265,5265,41.98789,3.015762,20.337912087912084,12.66291208791209,518.7,518.6,0.07,776.0,736.3666666666667,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1141.1,129.0,4.616389318501844," Baix Empordà, Girona, Catalunya, 17121, España",13.622174
5266,5266,42.08915,2.816139,20.39780219780222,11.66071428571428,573.9,573.5999999999999,0.28,730.0,736.4333333333333,17.683516483516495,34.834065934065926,175.3240997229917,5827.469999999999,1149.09,129.0,4.616389318501844," Pla de l'Estany, Girona, Catalunya, 17844, España",14.448066
5267,5267,42.18707,2.799921,20.36813186813187,11.343406593406597,508.8,508.19999999999993,0.42,704.0,736.45,17.497802197802184,40.74532967032964,250.25833333333333,5799.66,1168.91,129.0,4.616389318501844," Pla de l'Estany, Girona, Catalunya, 17832, España",7.7523985
5268,5268,41.95469,2.991794,19.9379120879121,12.262912087912085,518.7,518.6,0.07,776.0,736.3666666666667,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1128.42,129.0,4.616389318501844," Baix Empordà, Girona, Catalunya, 17116, España",12.924416
5269,5269,42.366,2.834749,19.968131868131845,10.94340659340659,508.8,508.19999999999993,0.42,704.0,736.5166666666667,17.497802197802184,40.74532967032964,250.25833333333333,5799.66,1156.56,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17722, España",7.0283995
5270,5270,42.36198,1.870623,15.83626373626374,4.899725274725276,609.9,503.7,78.33,1078.0,736.5166666666667,9.559890109890103,37.82774725274728,251.41944444444445,5971.22,1006.81,129.0,4.616389318501844," Cerdanya, Girona, Catalunya, 17538, España",20.91325
5271,5271,42.12479,3.132396,20.897802197802225,12.160714285714278,573.9,573.5999999999999,0.28,730.0,736.4166666666666,17.683516483516495,34.834065934065926,175.3240997229917,5827.469999999999,1164.29,129.0,4.616389318501844," l'Escala, Alt Empordà, Girona, Catalunya, España",13.6950035
5272,5272,41.86764,2.417711,18.04478021978022,7.751923076923076,838.2,824.4,10.29,1368.0,736.35,10.975,29.99670329670329,204.292817679558,5786.32,992.7,129.0,4.616389318501844," Osona, Girona, Catalunya, 17405, España",8.37627
5273,5273,42.3897,3.001604,20.516483516483508,11.492857142857137,508.8,508.19999999999993,0.42,704.0,736.5333333333333,17.497802197802184,40.74532967032964,250.25833333333333,5799.66,1174.4,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17753, España",5.723059
5274,5274,42.17781,2.797031,20.468131868131845,11.44340659340659,508.8,508.19999999999993,0.42,704.0,736.45,17.497802197802184,40.74532967032964,250.25833333333333,5799.66,1171.59,129.0,4.616389318501844," Pla de l'Estany, Girona, Catalunya, 17832, España",7.954857
5275,5275,42.25213,2.995302,20.7978021978022,12.060714285714283,573.9,573.5999999999999,0.28,730.0,736.4833333333333,17.683516483516495,34.834065934065926,175.3240997229917,5827.469999999999,1161.6,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17485, España",12.746003
5276,5276,42.2675,2.96084,20.7510989010989,12.01373626373625,573.9,573.5999999999999,0.28,730.0,736.5,17.683516483516495,34.834065934065926,175.3240997229917,5827.469999999999,1159.21,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17600, España",13.290605
5277,5277,42.05033,2.954067,20.4379120879121,12.762912087912085,518.7,518.6,0.07,776.0,736.4,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1143.6,129.0,4.616389318501844," Gironès, Girona, Catalunya, 17463, España",13.70697
5278,5278,42.03908,2.997918,20.1379120879121,12.4629120879121,518.7,518.6,0.07,776.0,736.3833333333333,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1134.61,129.0,4.616389318501844," Baix Empordà, Girona, Catalunya, 17132, España",13.294551
5279,5279,42.38765,1.919695,14.884340659340682,4.396703296703301,702.5,596.9000000000001,78.47,1278.0,736.5166666666667,9.44642857142857,36.97499999999999,249.23268698060943,5893.17,964.6,129.0,4.616389318501844," Cerdanya, Girona, Catalunya, 17538, España",8.717517
5280,5280,42.01059,3.108086,20.53791208791208,12.86291208791208,518.7,518.6,0.07,776.0,736.4,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1146.89,129.0,4.616389318501844," Baix Empordà, Girona, Catalunya, 17113, España",14.462179
5281,5281,42.14968,2.785791,20.914560439560443,10.363186813186816,782.8,778.8,2.8,1292.0,736.45,12.087912087912086,31.17554945054944,185.27777777777777,5732.48,1072.06,129.0,4.616389318501844," Pla de l'Estany, Girona, Catalunya, 17833, España",11.850373
5282,5282,41.95794,3.057389,20.337912087912084,12.66291208791209,518.7,518.6,0.07,776.0,736.3166666666667,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1140.05,129.0,4.616389318501844," Baix Empordà, Girona, Catalunya, 17111, España",13.602914
5283,5283,41.93181,2.812444,20.03791208791208,12.36291208791208,518.7,518.6,0.07,776.0,736.3166666666667,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1130.93,129.0,4.616389318501844," Gironès, Girona, Catalunya, 17458, España",12.509019
5284,5284,42.2448,3.03968,20.997802197802176,12.260714285714297,573.9,573.5999999999999,0.28,730.0,736.4333333333333,17.683516483516495,34.834065934065926,175.3240997229917,5827.469999999999,1166.88,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17485, España",12.540321
5285,5285,42.19351,2.954357,20.35109890109892,11.61373626373627,573.9,573.5999999999999,0.28,730.0,736.45,17.683516483516495,34.834065934065926,175.3240997229917,5827.469999999999,1147.17,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17476, España",13.786521
5286,5286,42.10737,3.029519,20.091483516483507,12.411813186813191,518.7,518.6,0.07,776.0,736.45,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1133.21,129.0,4.616389318501844," Baix Empordà, Girona, Catalunya, 17137, España",14.04846
5287,5287,42.3443,3.064629,20.65109890109889,11.913736263736268,573.9,573.5999999999999,0.28,730.0,736.5,17.683516483516495,34.834065934065926,175.3240997229917,5827.469999999999,1155.52,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17780, España",14.912094
5288,5288,42.41008,1.845763,14.301098901098891,4.794505494505496,1220.1,965.1,182.98,1788.0,736.55,9.608516483516478,39.70439560439562,245.8005540166205,5547.79,883.47,129.0,4.616389318501844," Cerdanya, Girona, Catalunya, 17539, España",5.592247
5289,5289,41.9818,2.8237,20.597802197802203,11.860714285714284,573.9,573.5999999999999,0.28,730.0,736.3333333333334,17.683516483516495,34.834065934065926,175.3240997229917,5827.469999999999,1154.99,129.0,4.616389318501844," Gironès, Girona, Catalunya, 17002, España",12.924103
5290,5290,42.24837,2.091462,16.897252747252743,6.600000000000004,838.2,824.4,10.29,1368.0,736.45,10.975,29.99670329670329,204.292817679558,5786.32,965.97,129.0,4.616389318501844," Gombrèn, Ripollès, Girona, Catalunya, España",7.5961323
5291,5291,42.02972,3.103458,20.59148351648351,12.911813186813188,518.7,518.6,0.07,776.0,736.4,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1148.0,129.0,4.616389318501844," Baix Empordà, Girona, Catalunya, 17140, España",14.916749
5292,5292,42.44715,1.880802,13.731868131868143,3.678021978021981,1005.0,789.6,157.08,1527.0,736.55,8.616758241758248,38.538736263736254,265.46666666666664,5756.33,910.87,129.0,4.616389318501844," Cerdanya, Girona, Catalunya, 17528, España",3.7918718
5293,5293,41.74648,2.635484,20.03791208791208,12.36291208791208,518.7,518.6,0.07,776.0,736.3,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1131.75,129.0,4.616389318501844," Selva, Girona, Catalunya, 17450, España",13.151282
5294,5294,42.3779,1.818577,14.801098901098891,5.294505494505495,1220.1,965.1,182.98,1788.0,736.5,9.608516483516478,39.70439560439562,245.8005540166205,5547.79,895.1199999999999,129.0,4.616389318501844," Cerdanya, Girona, Catalunya, 25720, España",5.829244
5295,5295,42.07296,3.009616,20.53791208791208,12.86291208791208,518.7,518.6,0.07,776.0,736.4166666666666,18.8618131868132,34.2956043956044,163.85911602209944,5807.66,1146.02,129.0,4.616389318501844," Baix Empordà, Girona, Catalunya, 17144, España",14.997316
5296,5296,42.41669,2.873235,20.56813186813189,11.541758241758236,508.8,508.19999999999993,0.42,704.0,736.5166666666667,17.497802197802184,40.74532967032964,250.25833333333333,5799.66,1174.56,129.0,4.616389318501844," Alt Empordà, Girona, Catalunya, 17700, España",5.690166
